DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2011,4900,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2012,4680,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2013,5080,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2014,4970,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2015,5040,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2016,5210,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2017,5590,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2018,6140,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2019,6620,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2020,6790,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,RS,2021,7800,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2011,43690,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2012,45170,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2013,46020,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2014,45260,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2015,46480,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2016,46990,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2017,47730,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2018,46260,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2019,46390,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2020,46420,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SE,2021,51560,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2011,18050,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2012,17630,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2013,17700,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2014,18250,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2015,18830,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2016,19590,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2017,20820,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2018,22140,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2019,23230,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2020,22360,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SI,2021,24770,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2011,13300,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2012,13620,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2013,13760,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2014,14090,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2015,14780,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2016,14960,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2017,15570,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2018,16500,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2019,17320,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2020,17110,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,SK,2021,18110,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2011,8100,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2012,9090,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2013,9450,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2014,9160,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2015,9930,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2016,9910,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2017,9470,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2018,8090,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2019,8210,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2020,7520,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,TR,2021,8190,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2011,30230,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2012,33140,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2013,32700,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2014,35780,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2015,40620,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2016,37080,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2017,35730,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2018,36440,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_EUR_HAB,UK,2019,37830,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2011,9268.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2012,9585.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2013,9625.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2014,9968.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2015,10264.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2016,10719.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2017,11559.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2018,12828.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2019,13754.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2020,13283.3,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AL,2021,15432.3,e
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2011,310128.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2012,318653.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2013,323910.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2014,333146.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2015,344269.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2016,357608.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2017,369361.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2018,385274.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2019,397169.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2020,381042.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,AT,2021,406148.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2011,13411.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2012,13407.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2013,13691.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2014,13988.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2015,14617.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2016,15289.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2017,16042.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2018,17099.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2019,18046.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2020,17514.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BA,2021,19083.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2011,375967.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2012,386174.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2013,392880.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2014,403003.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2015,416701.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2016,430085.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2017,445050.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2018,460050.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2019,478645.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2020,459826.3,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BE,2021,502311.6,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2011,41478.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2012,42256.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2013,42050.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2014,43026.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2015,45812.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2016,48773.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2017,52531.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2018,56224.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2019,61558.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2020,61638.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,BG,2021,71077.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2011,515770.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2012,534012.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2013,531729.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2014,548014.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2015,625532.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2016,621765.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2017,615776.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2018,614304.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2019,644443.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2020,648913.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CH,2021,676775.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2011,19858.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2012,19495.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2013,18040.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2014,17482.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2015,17944.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2016,19013.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2017,20312.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2018,21675.1,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2019,23176.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2020,21894.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CY,2021,24018.9,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2011,165202.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2012,162587.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2013,159461.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2014,157821.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2015,169558.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2016,177438.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2017,194132.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2018,210970.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2019,225613.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2020,215805.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,CZ,2021,238249.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2011,2693560.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2012,2745310.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2013,2811350.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2014,2927430.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2015,3026180.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2016,3134740.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2017,3267160.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2018,3365450.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2019,3473260.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2020,3405430.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2021,3601750.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DE,2022,3858300.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2011,247879.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2012,254578.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2013,258742.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2014,265757.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2015,273017.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2016,283109.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2017,294808.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2018,302328.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2019,309526.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2020,311759.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,DK,2021,336718.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2011,9746636.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2012,9781904.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2013,9878312.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2014,10132878.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2015,10523091.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2016,10817293.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2017,11224152.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2018,11599252.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2019,11986264.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2020,11456510.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA,2021,12313625.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2011,9797619.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2012,9837412.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2013,9936143.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2014,10169459.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2015,10523091.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2016,10817293.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2017,11224152.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2018,11599252.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2019,11986264.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2020,11456510.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA19,2021,12313625.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2011,9843169.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2012,9882033.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2013,9980580.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2014,10213448.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2015,10568349.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2016,10864632.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2017,11274138.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2018,11651999.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2019,12041908.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2020,11506935.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EA20,2021,12371879.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2011,16677.3,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2012,17916.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2013,18910.8,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2014,20048.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2015,20631.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2016,21747.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2017,23833.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2018,25932.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2019,27764.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2020,27465.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EE,2021,31444.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2011,203308.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2012,188380.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2013,179884.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2014,177236.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2015,176368.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2016,174494.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2017,176903.4,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2018,179557.7,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2019,183351.2,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2020,165405.9,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EL,2021,181674.6,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2011,1063763.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2012,1031104.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2013,1020677.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2014,1032608.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2015,1078092.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2016,1114420.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2017,1162492.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2018,1203859.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2019,1245513.0,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2020,1117989.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,ES,2021,1206842.0,p
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EU27_2020,2011,11328290.6,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EU27_2020,2012,11396449.5,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EU27_2020,2013,11516210.9,
ESTAT:TEC00001(1.0),27/01/23 11:00:00,A,B1GQ,CP_MEUR,EU27_2020,2014,11782085.3,
